{ FILE .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
{ POSITION .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
    73 
     0 K2  1.1313708498984082e-003 -1.1313708498988662e-003 
     4 S      4 
     5 S      5 
     6 S      6 
     7 S      7 
     8 S      8 
     9 S      9 
    10 S     10 
    11 S     11 
    12 S     12 
    13 S     13 
    14 S     14 
    15 S     15 
    16 S     16 
    17 S     17 
    18 S     18 
    19 S     19 
    20 S     20 
    21 S     21 
    22 S     22 
    23 S     23 
    24 S     24 
    25 S     25 
    26 S     26 
    27 S     27 
    28 S     28 
    29 S     29 
    30 S     30 
    31 S     31 
    32 S     32 
    33 S     33 
    34 S     34 
    35 S     35 
    36 S     36 
    37 S     37 
    38 S     38 
    39 S     39 
    40 S     40 
    41 S     41 
    42 S     42 
    43 S     43 
    44 S     44 
    45 S     45 
    46 S     46 
    47 S     47 
    48 S     48 
    49 S     49 
    50 S     50 
    51 S     51 
    52 S     52 
    53 S     53 
    54 S     54 
    55 S     55 
    56 S     56 
    57 S     57 
    58 S     58 
    59 S     59 
    60 S     60 
    61 S     61 
    62 S     62 
    63 S     63 
    64 S     64 
    65 S     65 
    66 S     66 
    67 S     67 
    68 S     68 
    69 S     69 
    70 S     70 
    71 S     71 
    72 S     72 
} 
{ EDGE .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
   187 
     0 S      1      2 
     1 S      0      2 
     2 S      0      1 
     3 S      3      1 
     4 S      3      0 
     5 S      1      4 
     6 S      3      4 
     7 S      4      5 
     8 S      3      5 
     9 S      6      5 
    10 S      6      3 
    11 S      7      3 
    12 S      7      6 
    13 S      3      8 
    14 S      7      8 
    15 S      5      9 
    16 S      4      9 
    17 S     10      9 
    18 S     10      4 
    19 S      6      9 
    20 S     11      9 
    21 S     11     10 
    22 S     12     10 
    23 S     11     12 
    24 S     14     15 
    25 S     13     15 
    26 S     13     14 
    27 S     12     15 
    28 S     13     12 
    29 S     16     15 
    30 S     16     14 
    31 S     15     17 
    32 S     16     17 
    33 S     18     17 
    34 S     18     16 
    35 S     19     17 
    36 S     18     19 
    37 S     12     17 
    38 S     19     12 
    39 S     11     19 
    40 S     11      6 
    41 S     10     20 
    42 S     12     20 
    43 S     21     20 
    44 S     21     10 
    45 S     14     22 
    46 S     16     22 
    47 S     22     23 
    48 S     14     23 
    49 S     24     23 
    50 S     24     22 
    51 S     16     24 
    52 S     25     24 
    53 S     25     16 
    54 S     27     28 
    55 S     26     28 
    56 S     26     27 
    57 S     29     28 
    58 S     27     29 
    59 S     25     29 
    60 S     27     25 
    61 S     28     30 
    62 S     29     30 
    63 S     29     24 
    64 S      2     31 
    65 S      1     31 
    66 S     21     31 
    67 S     21      2 
    68 S      4     31 
    69 S     10     31 
    70 S     23     32 
    71 S     24     32 
    72 S     33     32 
    73 S     33     23 
    74 S     29     32 
    75 S      0     34 
    76 S      3     34 
    77 S     35     34 
    78 S      0     35 
    79 S     36     28 
    80 S     26     36 
    81 S     37     36 
    82 S     26     37 
    83 S     28     38 
    84 S     36     38 
    85 S     39     38 
    86 S     36     39 
    87 S     40     38 
    88 S     40     39 
    89 S     13     20 
    90 S     13     21 
    91 S     25     18 
    92 S      8     34 
    93 S     30     38 
    94 S     40     30 
    95 S     33     30 
    96 S     40     33 
    97 S     41     39 
    98 S     36     41 
    99 S     42     39 
   100 S     41     42 
   101 S     43     44 
   102 S     41     44 
   103 S     41     43 
   104 S     44     45 
   105 S     43     45 
   106 S     37     45 
   107 S     37     43 
   108 S     46     45 
   109 S     46     37 
   110 S     44     47 
   111 S     41     47 
   112 S     42     47 
   113 S     48     47 
   114 S     48     42 
   115 S     46     44 
   116 S     49     44 
   117 S     46     49 
   118 S     50     51 
   119 S     35     51 
   120 S     35     50 
   121 S     52     51 
   122 S     52     35 
   123 S     53     51 
   124 S     52     53 
   125 S     51     54 
   126 S     53     54 
   127 S     55     53 
   128 S     55     52 
   129 S     52      8 
   130 S     55      8 
   131 S     51     56 
   132 S     50     56 
   133 S     57     56 
   134 S     57     50 
   135 S     54     56 
   136 S     58     56 
   137 S     58     57 
   138 S     57     59 
   139 S     58     59 
   140 S     60     59 
   141 S     60     57 
   142 S     58     54 
   143 S     54     61 
   144 S     58     61 
   145 S     62     61 
   146 S     62     58 
   147 S     63     61 
   148 S     63     62 
   149 S     64     58 
   150 S     64     62 
   151 S     53     61 
   152 S     63     53 
   153 S     58     65 
   154 S     64     65 
   155 S     66     65 
   156 S     64     66 
   157 S     49     68 
   158 S     67     68 
   159 S     67     49 
   160 S     68     69 
   161 S     67     69 
   162 S     69     70 
   163 S     68     70 
   164 S     69     66 
   165 S     67     66 
   166 S     70     71 
   167 S     69     71 
   168 S     72     71 
   169 S     72     70 
   170 S     60     71 
   171 S     72     60 
   172 S     65     71 
   173 S     65     60 
   174 S     48     70 
   175 S     72     48 
   176 S     64     67 
   177 S     65     59 
   178 S     63     55 
   179 S     68     44 
   180 S     68     47 
   181 S     70     47 
   182 S     69     65 
   183 S     36     43 
   184 S      7     55 
   185 S     52     34 
   186 S     30     32 
} 
{ FACE .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
   114 
     0 T      0      1      2 
     1 T      2      3      4 
     2 T      5      6      3 
     3 T      7      8      6 
     4 T      8      9     10 
     5 T     10     11     12 
     6 T     13     14     11 
     7 T     15     16      7 
     8 T     16     17     18 
     9 T     15     19      9 
    10 T     17     20     21 
    11 T     22     21     23 
    12 T     24     25     26 
    13 T     27     25     28 
    14 T     24     29     30 
    15 T     31     32     29 
    16 T     32     33     34 
    17 T     35     33     36 
    18 T     31     37     27 
    19 T     37     35     38 
    20 T     38     23     39 
    21 T     19     20     40 
    22 T     41     42     22 
    23 T     41     43     44 
    24 T     45     46     30 
    25 T     47     48     45 
    26 T     47     49     50 
    27 T     50     46     51 
    28 T     51     52     53 
    29 T     54     55     56 
    30 T     57     54     58 
    31 T     59     58     60 
    32 T     61     62     57 
    33 T     63     52     59 
    34 T     64     65      0 
    35 T     64     66     67 
    36 T     68     65      5 
    37 T     69     66     44 
    38 T     68     69     18 
    39 T     70     71     49 
    40 T     70     72     73 
    41 T     71     74     63 
    42 T     75     76      4 
    43 T     77     75     78 
    44 T     79     55     80 
    45 T     81     80     82 
    46 T     83     84     79 
    47 T     85     84     86 
    48 T     85     87     88 
    49 T     42     89     28 
    50 T     43     89     90 
    51 T     34     53     91 
    52 T     92     76     13 
    53 T     93     87     94 
    54 T     95     94     96 
    55 T     93     83     61 
    56 T     97     86     98 
    57 T     99     97    100 
    58 T    101    102    103 
    59 T    104    105    101 
    60 T    105    106    107 
    61 T    106    108    109 
    62 T    110    111    102 
    63 T    112    111    100 
    64 T    112    113    114 
    65 T    104    108    115 
    66 T    116    115    117 
    67 T    118    119    120 
    68 T    119    121    122 
    69 T    123    121    124 
    70 T    125    126    123 
    71 T    124    127    128 
    72 T    129    130    128 
    73 T    131    132    118 
    74 T    132    133    134 
    75 T    135    131    125 
    76 T    133    136    137 
    77 T    138    139    137 
    78 T    138    140    141 
    79 T    135    136    142 
    80 T    143    144    142 
    81 T    144    145    146 
    82 T    145    147    148 
    83 T    146    149    150 
    84 T    151    147    152 
    85 T    143    151    126 
    86 T    153    154    149 
    87 T    155    154    156 
    88 T    157    158    159 
    89 T    160    161    158 
    90 T    162    163    160 
    91 T    164    165    161 
    92 T    166    167    162 
    93 T    166    168    169 
    94 T    170    168    171 
    95 T    170    172    173 
    96 T    174    169    175 
    97 T    165    156    176 
    98 T    177    139    153 
    99 T    140    177    173 
   100 T    127    152    178 
   101 T    179    116    157 
   102 T    110    180    179 
   103 T    181    180    163 
   104 T    181    113    174 
   105 T    155    182    164 
   106 T    172    167    182 
   107 T    103    183     98 
   108 T    183    107     81 
   109 T    130     14    184 
   110 T     92    185    129 
   111 T     77    185    122 
   112 T    186     74     62 
   113 T    186     72     95 
} 
{ POLY_EDGES .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
     4 
     0 S COAX_PIN_2_2 { AI 16    176    159    117    150    148    178    184     12 
    40    109     82     60     91     56     39     36 
} 
     1 S Coaxes { AI 16    120    134    141    171    175    114     99     88 
    96     78      1     67     90     26     48     73 
} 
     2 S WavePort1 { AI 16    176    159    117    150    148    178    184     12 
    40    109     82     60     91     56     39     36 
} 
     3 S sP_COAX_PIN_2_2 { AI 2     38     28 } 
} 
{ POLY_FACES .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
     1 
     0 S COAX_2_2 { AI 114      0      1      2      3      4      5      6      7 
     8      9     10     11     12     13     14     15 
    16     17     18     19     20     21     22     23 
    24     25     26     27     28     29     30     31 
    32     33     34     35     36     37     38     39 
    40     41     42     43     44     45     46     47 
    48     49     50     51     52     53     54     55 
    56     57     58     59     60     61     62     63 
    64     65     66     67     68     69     70     71 
    72     73     74     75     76     77     78     79 
    80     81     82     83     84     85     86     87 
    88     89     90     91     92     93     94     95 
    96     97     98     99    100    101    102    103 
   104    105    106    107    108    109    110    111 
   112    113 } 
} 
{ MESH .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
     6 
Positions .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
Nodes .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
Edges .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
Faces .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
PolyEdges .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
PolyFaces .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
} 
{ CARRIER .\3x5patch_2ndOrderWavePort1\3x5patch_2ndOrderWavePort1 
   374 
     0 N      0 EV_APV { AI 1      9 } { AI 1     14 } 
     1 N      1 EV_APV { AI 1     10 } { AI 1     15 } 
     2 N      2 EV_APV { AI 1     11 } { AI 1     16 } 
     3 N      3 EV_APV { AI 1     23 } { AI 1     26 } 
     4 N      4 EV_APV { AI 1     33 } { AI 1     36 } 
     5 N      5 EV_APV { AI 1     43 } { AI 1     46 } 
     6 N      6 EV_APV { AI 1     53 } { AI 1     56 } 
     7 N      7 EV_APV { AI 1     63 } { AI 1     66 } 
     8 N      8 EV_APV { AI 1     73 } { AI 1     76 } 
     9 N      9 EV_APV { AI 1     83 } { AI 1     86 } 
    10 N     10 EV_APV { AI 1     93 } { AI 1     96 } 
    11 N     11 EV_APV { AI 1    108 } { AI 1    111 } 
    12 N     12 EV_APV { AI 1    118 } { AI 1    121 } 
    13 N     13 EV_APV { AI 1    131 } { AI 1    136 } 
    14 N     14 EV_APV { AI 1    132 } { AI 1    137 } 
    15 N     15 EV_APV { AI 1    133 } { AI 1    138 } 
    16 N     16 EV_APV { AI 1    153 } { AI 1    156 } 
    17 N     17 EV_APV { AI 1    163 } { AI 1    166 } 
    18 N     18 EV_APV { AI 1    173 } { AI 1    176 } 
    19 N     19 EV_APV { AI 1    183 } { AI 1    186 } 
    20 N     20 EV_APV { AI 1    213 } { AI 1    216 } 
    21 N     21 EV_APV { AI 1    223 } { AI 1    226 } 
    22 N     22 EV_APV { AI 1    233 } { AI 1    236 } 
    23 N     23 EV_APV { AI 1    243 } { AI 1    246 } 
    24 N     24 EV_APV { AI 1    253 } { AI 1    256 } 
    25 N     25 EV_APV { AI 1    268 } { AI 1    271 } 
    26 N     26 EV_APV { AI 1    281 } { AI 1    286 } 
    27 N     27 EV_APV { AI 1    282 } { AI 1    287 } 
    28 N     28 EV_APV { AI 1    283 } { AI 1    288 } 
    29 N     29 EV_APV { AI 1    295 } { AI 1    298 } 
    30 N     30 EV_APV { AI 1    313 } { AI 1    316 } 
    31 N     31 EV_APV { AI 1    328 } { AI 1    331 } 
    32 N     32 EV_APV { AI 1    358 } { AI 1    361 } 
    33 N     33 EV_APV { AI 1    368 } { AI 1    371 } 
    34 N     34 EV_APV { AI 1    383 } { AI 1    386 } 
    35 N     35 EV_APV { AI 1    393 } { AI 1    396 } 
    36 N     36 EV_APV { AI 1    403 } { AI 1    406 } 
    37 N     37 EV_APV { AI 1    413 } { AI 1    416 } 
    38 N     38 EV_APV { AI 1    423 } { AI 1    426 } 
    39 N     39 EV_APV { AI 1    433 } { AI 1    436 } 
    40 N     40 EV_APV { AI 1    443 } { AI 1    446 } 
    41 N     41 EV_APV { AI 1    491 } { AI 1    494 } 
    42 N     42 EV_APV { AI 1    501 } { AI 1    504 } 
    43 N     43 EV_APV { AI 1    514 } { AI 1    518 } 
    44 N     44 EV_APV { AI 1    515 } { AI 1    519 } 
    45 N     45 EV_APV { AI 1    526 } { AI 1    529 } 
    46 N     46 EV_APV { AI 1    544 } { AI 1    547 } 
    47 N     47 EV_APV { AI 1    554 } { AI 1    557 } 
    48 N     48 EV_APV { AI 1    569 } { AI 1    572 } 
    49 N     49 EV_APV { AI 1    584 } { AI 1    587 } 
    50 N     50 EV_APV { AI 1    597 } { AI 1    601 } 
    51 N     51 EV_APV { AI 1    598 } { AI 1    602 } 
    52 N     52 EV_APV { AI 1    609 } { AI 1    612 } 
    53 N     53 EV_APV { AI 1    619 } { AI 1    622 } 
    54 N     54 EV_APV { AI 1    629 } { AI 1    632 } 
    55 N     55 EV_APV { AI 1    639 } { AI 1    642 } 
    56 N     56 EV_APV { AI 1    657 } { AI 1    660 } 
    57 N     57 EV_APV { AI 1    667 } { AI 1    670 } 
    58 N     58 EV_APV { AI 1    682 } { AI 1    685 } 
    59 N     59 EV_APV { AI 1    692 } { AI 1    695 } 
    60 N     60 EV_APV { AI 1    702 } { AI 1    705 } 
    61 N     61 EV_APV { AI 1    717 } { AI 1    720 } 
    62 N     62 EV_APV { AI 1    727 } { AI 1    730 } 
    63 N     63 EV_APV { AI 1    737 } { AI 1    740 } 
    64 N     64 EV_APV { AI 1    747 } { AI 1    750 } 
    65 N     65 EV_APV { AI 1    767 } { AI 1    770 } 
    66 N     66 EV_APV { AI 1    777 } { AI 1    780 } 
    67 N     67 EV_APV { AI 1    790 } { AI 1    794 } 
    68 N     68 EV_APV { AI 1    791 } { AI 1    795 } 
    69 N     69 EV_APV { AI 1    802 } { AI 1    805 } 
    70 N     70 EV_APV { AI 1    812 } { AI 1    815 } 
    71 N     71 EV_APV { AI 1    830 } { AI 1    833 } 
    72 N     72 EV_APV { AI 1    840 } { AI 1    843 } 
    73 L      0 EV_APV { AI 2      0      1 } { AI 1      2 } 
    74 L      1 EV_APV { AI 2      3      4 } { AI 1      5 } 
    75 L      2 EV_APV { AI 2      6      7 } { AI 1      8 } 
    76 L      3 EV_APV { AI 2     17     18 } { AI 1     19 } 
    77 L      4 EV_APV { AI 2     20     21 } { AI 1     22 } 
    78 L      5 EV_APV { AI 2     27     28 } { AI 1     29 } 
    79 L      6 EV_APV { AI 2     30     31 } { AI 1     32 } 
    80 L      7 EV_APV { AI 2     37     38 } { AI 1     39 } 
    81 L      8 EV_APV { AI 2     40     41 } { AI 1     42 } 
    82 L      9 EV_APV { AI 2     47     48 } { AI 1     49 } 
    83 L     10 EV_APV { AI 2     50     51 } { AI 1     52 } 
    84 L     11 EV_APV { AI 2     57     58 } { AI 1     59 } 
    85 L     12 EV_APV { AI 2     60     61 } { AI 1     62 } 
    86 L     13 EV_APV { AI 2     67     68 } { AI 1     69 } 
    87 L     14 EV_APV { AI 2     70     71 } { AI 1     72 } 
    88 L     15 EV_APV { AI 2     77     78 } { AI 1     79 } 
    89 L     16 EV_APV { AI 2     80     81 } { AI 1     82 } 
    90 L     17 EV_APV { AI 2     87     88 } { AI 1     89 } 
    91 L     18 EV_APV { AI 2     90     91 } { AI 1     92 } 
    92 L     19 EV_APV { AI 2     97     98 } { AI 1     99 } 
    93 L     20 EV_APV { AI 2    102    103 } { AI 1    104 } 
    94 L     21 EV_APV { AI 2    105    106 } { AI 1    107 } 
    95 L     22 EV_APV { AI 2    112    113 } { AI 1    114 } 
    96 L     23 EV_APV { AI 2    115    116 } { AI 1    117 } 
    97 L     24 EV_APV { AI 2    122    123 } { AI 1    124 } 
    98 L     25 EV_APV { AI 2    125    126 } { AI 1    127 } 
    99 L     26 EV_APV { AI 2    128    129 } { AI 1    130 } 
   100 L     27 EV_APV { AI 2    139    140 } { AI 1    141 } 
   101 L     28 EV_APV { AI 2    142    143 } { AI 1    144 } 
   102 L     29 EV_APV { AI 2    147    148 } { AI 1    149 } 
   103 L     30 EV_APV { AI 2    150    151 } { AI 1    152 } 
   104 L     31 EV_APV { AI 2    157    158 } { AI 1    159 } 
   105 L     32 EV_APV { AI 2    160    161 } { AI 1    162 } 
   106 L     33 EV_APV { AI 2    167    168 } { AI 1    169 } 
   107 L     34 EV_APV { AI 2    170    171 } { AI 1    172 } 
   108 L     35 EV_APV { AI 2    177    178 } { AI 1    179 } 
   109 L     36 EV_APV { AI 2    180    181 } { AI 1    182 } 
   110 L     37 EV_APV { AI 2    187    188 } { AI 1    189 } 
   111 L     38 EV_APV { AI 2    192    193 } { AI 1    194 } 
   112 L     39 EV_APV { AI 2    197    198 } { AI 1    199 } 
   113 L     40 EV_APV { AI 2    202    203 } { AI 1    204 } 
   114 L     41 EV_APV { AI 2    207    208 } { AI 1    209 } 
   115 L     42 EV_APV { AI 2    210    211 } { AI 1    212 } 
   116 L     43 EV_APV { AI 2    217    218 } { AI 1    219 } 
   117 L     44 EV_APV { AI 2    220    221 } { AI 1    222 } 
   118 L     45 EV_APV { AI 2    227    228 } { AI 1    229 } 
   119 L     46 EV_APV { AI 2    230    231 } { AI 1    232 } 
   120 L     47 EV_APV { AI 2    237    238 } { AI 1    239 } 
   121 L     48 EV_APV { AI 2    240    241 } { AI 1    242 } 
   122 L     49 EV_APV { AI 2    247    248 } { AI 1    249 } 
   123 L     50 EV_APV { AI 2    250    251 } { AI 1    252 } 
   124 L     51 EV_APV { AI 2    257    258 } { AI 1    259 } 
   125 L     52 EV_APV { AI 2    262    263 } { AI 1    264 } 
   126 L     53 EV_APV { AI 2    265    266 } { AI 1    267 } 
   127 L     54 EV_APV { AI 2    272    273 } { AI 1    274 } 
   128 L     55 EV_APV { AI 2    275    276 } { AI 1    277 } 
   129 L     56 EV_APV { AI 2    278    279 } { AI 1    280 } 
   130 L     57 EV_APV { AI 2    289    290 } { AI 1    291 } 
   131 L     58 EV_APV { AI 2    292    293 } { AI 1    294 } 
   132 L     59 EV_APV { AI 2    299    300 } { AI 1    301 } 
   133 L     60 EV_APV { AI 2    302    303 } { AI 1    304 } 
   134 L     61 EV_APV { AI 2    307    308 } { AI 1    309 } 
   135 L     62 EV_APV { AI 2    310    311 } { AI 1    312 } 
   136 L     63 EV_APV { AI 2    317    318 } { AI 1    319 } 
   137 L     64 EV_APV { AI 2    322    323 } { AI 1    324 } 
   138 L     65 EV_APV { AI 2    325    326 } { AI 1    327 } 
   139 L     66 EV_APV { AI 2    332    333 } { AI 1    334 } 
   140 L     67 EV_APV { AI 2    335    336 } { AI 1    337 } 
   141 L     68 EV_APV { AI 2    340    341 } { AI 1    342 } 
   142 L     69 EV_APV { AI 2    345    346 } { AI 1    347 } 
   143 L     70 EV_APV { AI 2    352    353 } { AI 1    354 } 
   144 L     71 EV_APV { AI 2    355    356 } { AI 1    357 } 
   145 L     72 EV_APV { AI 2    362    363 } { AI 1    364 } 
   146 L     73 EV_APV { AI 2    365    366 } { AI 1    367 } 
   147 L     74 EV_APV { AI 2    372    373 } { AI 1    374 } 
   148 L     75 EV_APV { AI 2    377    378 } { AI 1    379 } 
   149 L     76 EV_APV { AI 2    380    381 } { AI 1    382 } 
   150 L     77 EV_APV { AI 2    387    388 } { AI 1    389 } 
   151 L     78 EV_APV { AI 2    390    391 } { AI 1    392 } 
   152 L     79 EV_APV { AI 2    397    398 } { AI 1    399 } 
   153 L     80 EV_APV { AI 2    400    401 } { AI 1    402 } 
   154 L     81 EV_APV { AI 2    407    408 } { AI 1    409 } 
   155 L     82 EV_APV { AI 2    410    411 } { AI 1    412 } 
   156 L     83 EV_APV { AI 2    417    418 } { AI 1    419 } 
   157 L     84 EV_APV { AI 2    420    421 } { AI 1    422 } 
   158 L     85 EV_APV { AI 2    427    428 } { AI 1    429 } 
   159 L     86 EV_APV { AI 2    430    431 } { AI 1    432 } 
   160 L     87 EV_APV { AI 2    437    438 } { AI 1    439 } 
   161 L     88 EV_APV { AI 2    440    441 } { AI 1    442 } 
   162 L     89 EV_APV { AI 2    447    448 } { AI 1    449 } 
   163 L     90 EV_APV { AI 2    452    453 } { AI 1    454 } 
   164 L     91 EV_APV { AI 2    457    458 } { AI 1    459 } 
   165 L     92 EV_APV { AI 2    462    463 } { AI 1    464 } 
   166 L     93 EV_APV { AI 2    467    468 } { AI 1    469 } 
   167 L     94 EV_APV { AI 2    470    471 } { AI 1    472 } 
   168 L     95 EV_APV { AI 2    475    476 } { AI 1    477 } 
   169 L     96 EV_APV { AI 2    478    479 } { AI 1    480 } 
   170 L     97 EV_APV { AI 2    485    486 } { AI 1    487 } 
   171 L     98 EV_APV { AI 2    488    489 } { AI 1    490 } 
   172 L     99 EV_APV { AI 2    495    496 } { AI 1    497 } 
   173 L    100 EV_APV { AI 2    498    499 } { AI 1    500 } 
   174 L    101 EV_APV { AI 2    505    506 } { AI 1    507 } 
   175 L    102 EV_APV { AI 2    508    509 } { AI 1    510 } 
   176 L    103 EV_APV { AI 2    511    512 } { AI 1    513 } 
   177 L    104 EV_APV { AI 2    520    521 } { AI 1    522 } 
   178 L    105 EV_APV { AI 2    523    524 } { AI 1    525 } 
   179 L    106 EV_APV { AI 2    530    531 } { AI 1    532 } 
   180 L    107 EV_APV { AI 2    533    534 } { AI 1    535 } 
   181 L    108 EV_APV { AI 2    538    539 } { AI 1    540 } 
   182 L    109 EV_APV { AI 2    541    542 } { AI 1    543 } 
   183 L    110 EV_APV { AI 2    548    549 } { AI 1    550 } 
   184 L    111 EV_APV { AI 2    551    552 } { AI 1    553 } 
   185 L    112 EV_APV { AI 2    558    559 } { AI 1    560 } 
   186 L    113 EV_APV { AI 2    563    564 } { AI 1    565 } 
   187 L    114 EV_APV { AI 2    566    567 } { AI 1    568 } 
   188 L    115 EV_APV { AI 2    573    574 } { AI 1    575 } 
   189 L    116 EV_APV { AI 2    578    579 } { AI 1    580 } 
   190 L    117 EV_APV { AI 2    581    582 } { AI 1    583 } 
   191 L    118 EV_APV { AI 2    588    589 } { AI 1    590 } 
   192 L    119 EV_APV { AI 2    591    592 } { AI 1    593 } 
   193 L    120 EV_APV { AI 2    594    595 } { AI 1    596 } 
   194 L    121 EV_APV { AI 2    603    604 } { AI 1    605 } 
   195 L    122 EV_APV { AI 2    606    607 } { AI 1    608 } 
